transition_date,transition_hour,transport_type_id,road_type,line,transfer_type,number_of_passage,number_of_passenger,product_kind,transaction_type_desc,town,line_name,station_poi_desc_cd
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - EDIRNEKAPI METROBUS,Normal,1,1,TAM,Tam Kontur,BAKIRKOY,50A,
2024-10-04,20,1,OTOYOL,GURPINAR– AVCILAR METROBUS,Normal,1,1,UCRETSIZ,Ucretsiz,BAKIRKOY,458,
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - ZINCIRLIKUYU METROBUS,Normal,37,37,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,50Z,
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - ZINCIRLIKUYU METROBUS,Normal,2,2,INDIRIMLI1,Tam Kontur,FATIH,50Z,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,6,6,UCRETSIZ,Ucretsiz,KAGITHANE,34,OKMEYDANI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI1,Tam Kontur,ZEYTINBURNU,34,MERTER
2024-10-04,20,1,OTOYOL,GURPINAR– AVCILAR METROBUS,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,BAKIRKOY,458,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI1,Indirimli Abonman,EYUPSULTAN,34,AYVANSARAY EYUP SULTAN
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - EDIRNEKAPI METROBUS,Normal,21,21,INDIRIMLI1,Indirimli Kontur,BAKIRKOY,50A,
2024-10-04,20,1,OTOYOL,GURPINAR– AVCILAR METROBUS,Normal,1,1,UCRETSIZ,Ucretsiz,FATIH,458,
2024-10-04,20,1,OTOYOL,YENIDOGAN-ALTUNIZADE METROBUS,Normal,4,4,INDIRIMLI1,Tam Kontur,KUCUKCEKMECE,11,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,INDIRIMLI1,Indirimli Abonman,AVCILAR,34,AVCILAR MRK.UNV.KAMP.
2024-10-04,20,1,OTOYOL,MIMARSINAN-AVCILAR METROBUS,Normal,6,6,TAM,Tam Kontur,BAKIRKOY,HT48,
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - EDIRNEKAPI METROBUS,Normal,2,2,PERSONEL,Tam Kontur,BAKIRKOY,50A,
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - EDIRNEKAPI METROBUS,Normal,1,1,PERSONEL,Tam Abonman,BAKIRKOY,50A,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,66,61,INDIRIMLI1,Tam Kontur,BAKIRKOY,34,SIRINEVLER 1
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,633,600,TAM,Tam Kontur,SISLI,34,MECIDIYEKOY
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,TAM,Tam Kontur,ZEYTINBURNU,34,CEVIZLIBAG
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,114,114,TAM,Tam Abonman,KADIKOY,34A,SOGUTLUCESME 1
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,37,36,TAM,Tam Kontur,KAGITHANE,34,OKMEYDANI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,TekliBilet Tarifeli,BAKIRKOY,34,SIRINEVLER 1
2024-10-04,20,1,OTOYOL,FATIH MAHALLESI YANYOL - MECIDIYEKOY METROBUS,Normal,1,1,TAM,Tam Kontur,KUCUKCEKMECE,91M,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,TAM,Tam Kontur,ESENYURT,34,BEYLIKDUZU BELEDIYESI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Ucretsiz,BUYUKCEKMECE,34,BEYLIKDUZU SONDURAK
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - ZINCIRLIKUYU METROBUS,Aktarma,2,2,TAM,Tam Aktarma,FATIH,50Z,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Ucretsiz,BEYOGLU,34,HALICIOGLU
2024-10-04,20,1,OTOYOL,YESILPINAR-4.LEVENT-ZINCIRLIKUYU METROBUS,Normal,3,3,INDIRIMLI1,Indirimli Abonman,SARIYER,49Z,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Ucretsiz,EYUPSULTAN,34,AYVANSARAY EYUP SULTAN
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,UCRETSIZ,Ucretsiz,BAKIRKOY,34,INCIRLI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,INDIRIMLI2,Indirimli Tip 2 Kontur,BEYLIKDUZU,34,GUZELYURT
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,74,73,TAM,Tam Kontur,BESIKTAS,34,ZINCIRLIKUYU 2
2024-10-04,20,1,OTOYOL,KIRAC-AVCILAR METROBUS,Aktarma,2,2,INDIRIMLI2,Indirimli Tip 2 Aktarma,BAKIRKOY,429A,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,BEYLIKDUZU,34,HARAMIDERE
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,Tam Abonman,ZEYTINBURNU,34,CEVIZLIBAG
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,122,122,INDIRIMLI1,Indirimli Abonman,BEYLIKDUZU,34,CUMHURIYET MAHALLESI
2024-10-04,20,1,OTOYOL,S.BEYLI-M.SINAN M-UZUNCAYIR METROBUS,Normal,4,4,UCRETSIZ,Ucretsiz,ATASEHIR,18M,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,5,5,UCRETSIZ,Ucretsiz,ESENYURT,34,SAADETDERE MAHALLESI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI1,Indirimli Kontur,ZEYTINBURNU,34,TOPKAPI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Ucretsiz,BASAKSEHIR,34,FLORYA 2
2024-10-04,20,1,OTOYOL,YESILKENT- AVCILAR METROBUS,Normal,1,1,TAM,TekliBilet Tarifeli,FATIH,142F,
2024-10-04,20,1,OTOYOL,GURPINAR– AVCILAR METROBUS,Normal,1,1,INDIRIMLI1,Indirimli Kontur,FATIH,458,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,19,19,UCRETSIZ,Ucretsiz,AVCILAR,34,AVCILAR MRK.UNV.KAMP.
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,TAM,Tam Kontur,KADIKOY,34A,FIKIRTEPE
2024-10-04,20,1,OTOYOL,S.BEYLI-M.SINAN M-UZUNCAYIR METROBUS,Normal,1,1,INDIRIMLI1,Tam Kontur,PENDIK,18M,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,3,3,UCRETSIZ,Ucretsiz,AVCILAR,34,MUSTAFA KEMAL PASA
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,21,21,UCRETSIZ,Ucretsiz,KAGITHANE,34,OKMEYDANI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,18,18,UCRETSIZ,Ucretsiz,BEYLIKDUZU,34,CUMHURIYET MAHALLESI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,TAM,Tam Kontur,BAYRAMPASA,34,EDIRNEKAPI 2
2024-10-04,20,1,OTOYOL,SULTANBEYLI UZUNDERE - UZUNCAYIR METROBUS,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,PENDIK,18A,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,Tam Kontur,ZEYTINBURNU,34,MERTER
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,KAGITHANE,34,OKMEYDANI HASTANE
2024-10-04,20,1,OTOYOL,GURPINAR –  AVCILAR METROBUS,Aktarma,2,2,INDIRIMLI2,Indirimli Tip 2 Aktarma,BAKIRKOY,76G,
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,2,2,INDIRIMLI1,Tam Kontur,USKUDAR,34A,ALTUNIZADE 2
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,12,12,UCRETSIZ,Ucretsiz,KUCUKCEKMECE,34,CENNET MAHALLESI
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,UCRETSIZ,Ucretsiz,USKUDAR,34A,BOGAZ KOPRUSU 2
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Tam Kontur,BESIKTAS,34,ZINCIRLIKUYU 2
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Ucretsiz,ESENYURT,34,BEYLIKDUZU BELEDIYESI
2024-10-04,20,1,OTOYOL,YESILKENT- AVCILAR METROBUS,Normal,11,10,TAM,Tam Kontur,PENDIK,142F,
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - ZINCIRLIKUYU METROBUS,Aktarma,1,1,INDIRIMLI1,Tam Aktarma,BAKIRKOY,50Z,
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,4,4,UCRETSIZ,Tam Kontur,USKUDAR,34A,UZUNCAYIR 2
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,4,4,INDIRIMLI2,Indirimli Tip 2 Kontur,KUCUKCEKMECE,34,SEFAKOY
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - EDIRNEKAPI METROBUS,Normal,1,1,PERSONEL,Tam Abonman,BAKIRKOY,50A,
2024-10-04,20,1,OTOYOL,GURPINAR– AVCILAR METROBUS,Normal,8,8,INDIRIMLI1,Indirimli Abonman,FATIH,458,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,3,3,INDIRIMLI2,Indirimli Tip 2 Kontur,ESENYURT,34,SAADETDERE MAHALLESI
2024-10-04,20,1,OTOYOL,GURPINAR– AVCILAR METROBUS,Aktarma,3,3,TAM,Tam Aktarma,FATIH,458,
2024-10-04,20,1,OTOYOL,TUYAP METROBUS - K.S.S. HASTANESI,Normal,10,10,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,142T,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Ucretsiz,ZEYTINBURNU,34,MERTER
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,36,35,TAM,Tam Kontur,ESENYURT,34,BEYLIKDUZU
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,INDIRIMLI2,Indirimli Tip 2 Kontur,ZEYTINBURNU,34,MERTER
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,8,8,INDIRIMLI2,Indirimli Tip 2 Abonman,ZEYTINBURNU,34,CEVIZLIBAG
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,31,31,UCRETSIZ,Ucretsiz,USKUDAR,34A,ALTUNIZADE 2
2024-10-04,20,1,OTOYOL,GURPINAR- TUYAP METROBUS,Normal,1,1,INDIRIMLI1,Tam Kontur,FATIH,76GM,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,9,9,TAM,Tam Kontur,BEYOGLU,34,HALICIOGLU
2024-10-04,20,1,OTOYOL,YESILKENT- AVCILAR METROBUS,Normal,2,2,UCRETSIZ,Ucretsiz,PENDIK,142F,
2024-10-04,20,1,OTOYOL,BOGAZKOY MAH.- AVCILAR METROBUS,Normal,1,1,,Ucretsiz,BAKIRKOY,142,
2024-10-04,20,1,OTOYOL,ESENKENT ESENYURT - AVCILAR METROBUS,Normal,1,1,TAM,Tam Kontur,KUCUKCEKMECE,142A,
2024-10-04,20,1,OTOYOL,GURPINAR- TUYAP METROBUS,Normal,1,1,TAM,Tam Kontur,FATIH,76GM,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,TAM,TekliBilet Tarifeli,BESIKTAS,34,ZINCIRLIKUYU 2
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,24,24,TAM,Tam Kontur,BASAKSEHIR,34,FLORYA 2
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,SISLI,34,MECIDIYEKOY
2024-10-04,20,1,OTOYOL,GURPINAR– AVCILAR METROBUS,Normal,6,6,UCRETSIZ,Ucretsiz,BAKIRKOY,458,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,30,28,INDIRIMLI1,Tam Kontur,BUYUKCEKMECE,34,BEYLIKDUZU SONDURAK
2024-10-04,20,1,OTOYOL,KIRAC-AVCILAR METROBUS,Normal,1,1,UCRETSIZ,Tam Kontur,BAKIRKOY,429,
2024-10-04,20,1,OTOYOL,KAZIM KARABEKIR-ZINCIRLIKUYU METROBUS,Normal,11,10,TAM,Tam Kontur,SARIYER,42Z,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,31,31,INDIRIMLI2,Indirimli Tip 2 Kontur,ZEYTINBURNU,34,CEVIZLIBAG
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,6,6,INDIRIMLI2,Indirimli Tip 2 Abonman,EYUPSULTAN,34,EDIRNEKAPI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,Tam Kontur,BEYLIKDUZU,34,GUZELYURT
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,90,87,TAM,Tam Kontur,ZEYTINBURNU,34,CEVIZLIBAG
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,PERSONEL,Tam Kontur,BEYLIKDUZU,34,HARAMIDERE
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Tam Kontur,KUCUKCEKMECE,34,SEFAKOY
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,19,19,INDIRIMLI1,Tam Kontur,KAGITHANE,34,DARULACEZE PERPA
2024-10-04,20,1,OTOYOL,YESILKENT - AVCILAR METROBUS,Normal,1,1,UCRETSIZ,Ucretsiz,KUCUKCEKMECE,400A,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,ESENYURT,34,HARAMIDERE SANAYI SITESI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,12,12,INDIRIMLI2,Indirimli Tip 2 Kontur,BAHCELIEVLER,34,YENIBOSNA
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KADIKOY,34A,FIKIRTEPE
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,111,111,INDIRIMLI1,Indirimli Abonman,KUCUKCEKMECE,34,CENNET MAHALLESI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,INDIRIMLI2,Indirimli Tip 2 Abonman,KUCUKCEKMECE,34,KUCUKCEKMECE
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Tam Kontur,BAKIRKOY,34,ZEYTINBURNU
2024-10-04,20,1,OTOYOL,YESILKENT- AVCILAR METROBUS,Normal,2,2,INDIRIMLI1,Tam Kontur,BAKIRKOY,142F,
2024-10-04,20,1,OTOYOL,YESILKENT - AVCILAR METROBUS,Aktarma,1,1,UCRETSIZ,Tam Aktarma,BAKIRKOY,400A,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Tam Kontur,AVCILAR,34,IBB SOSYAL TESISLER
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,41,41,TAM,Tam Abonman,KAGITHANE,34,DARULACEZE PERPA
2024-10-04,20,1,OTOYOL,MIMARSINAN-AVCILAR METROBUS,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,KUCUKCEKMECE,HT48,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,PERSONEL,Tam Kontur,BAHCELIEVLER,34,YENIBOSNA
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - ZINCIRLIKUYU METROBUS,Normal,1,1,UCRETSIZ,Ucretsiz,FATIH,50Z,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,36,36,TAM,Tam Kontur,EYUPSULTAN,34,EDIRNEKAPI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,26,24,TAM,Tam Kontur,SISLI,34,CAGLAYAN
2024-10-04,20,1,OTOYOL,YESILKENT- AVCILAR METROBUS,Normal,8,8,UCRETSIZ,Ucretsiz,BAKIRKOY,142F,
2024-10-04,20,1,OTOYOL,CATALCA-AVCILAR METROBUS,Normal,1,1,UCRETSIZ,Ucretsiz,BAKIRKOY,401,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI1,Indirimli Kontur,SISLI,34,CAGLAYAN
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,TAM,TekliBilet Tarifeli,USKUDAR,34A,BOGAZ KOPRUSU 2
2024-10-04,20,1,OTOYOL,YENIDOGAN-ALTUNIZADE METROBUS,Aktarma,3,3,TAM,Tam Aktarma,KUCUKCEKMECE,11,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,33,33,INDIRIMLI1,Indirimli Kontur,ZEYTINBURNU,34,BAYRAMPASA MALTEPE
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,6,6,INDIRIMLI1,Indirimli Kontur,USKUDAR,34A,UZUNCAYIR 1
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,Tam Kontur,FATIH,34,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,53,53,UCRETSIZ,Ucretsiz,BAKIRKOY,34,ZEYTINBURNU
2024-10-04,20,1,OTOYOL,ESENKENT ESENYURT - AVCILAR METROBUS,Normal,1,1,UCRETSIZ,Ucretsiz,BAKIRKOY,142A,
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,62,62,UCRETSIZ,Ucretsiz,KADIKOY,34A,SOGUTLUCESME 1
2024-10-04,20,1,OTOYOL,YENIDOGAN-ALTUNIZADE METROBUS,Aktarma,2,2,TAM,Tam Aktarma,EYUPSULTAN,11,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Tam Kontur,AVCILAR,34,CIHANGIR UNIVERSITE MAH.
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,INDIRIMLI2,Indirimli Tip 2 Abonman,ZEYTINBURNU,34,MERTER
2024-10-04,20,1,OTOYOL,YESILKENT- AVCILAR METROBUS,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,PENDIK,142F,
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,4,4,INDIRIMLI2,Indirimli Tip 2 Abonman,USKUDAR,34A,UZUNCAYIR 2
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,3,3,INDIRIMLI1,Indirimli Abonman,EYUPSULTAN,34,EDIRNEKAPI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,5,5,UCRETSIZ,Ucretsiz,KAGITHANE,34,OKMEYDANI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,45,45,UCRETSIZ,Ucretsiz,AVCILAR,34,AVCILAR MRK.UNV.KAMP.
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,44,44,INDIRIMLI1,Indirimli Kontur,AVCILAR,34,SUKRUBEY
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,PERSONEL,Tam Abonman,AVCILAR,34,CIHANGIR UNIVERSITE MAH.
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,PERSONEL,Tam Abonman,ESENYURT,34,HARAMIDERE SANAYI SITESI
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - ZINCIRLIKUYU METROBUS,Normal,29,29,TAM,Tam Kontur,BAKIRKOY,50Z,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Tam Kontur,ESENYURT,34,HARAMIDERE SANAYI SITESI
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,TAM,Tam Kontur,USKUDAR,34A,BURHANIYE
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Ucretsiz,ZEYTINBURNU,34,MERTER
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,28,27,INDIRIMLI1,Tam Kontur,SISLI,34,CAGLAYAN
2024-10-04,20,1,OTOYOL,YESILKENT- AVCILAR METROBUS,Normal,1,1,TAM,Tam Kontur,KUCUKCEKMECE,142F,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,Tam Kontur,ESENYURT,34,SAADETDERE MAHALLESI
2024-10-04,20,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,KADIKOY,34A,FIKIRTEPE
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,4,4,UCRETSIZ,Ucretsiz,ESENYURT,34,BEYLIKDUZU BELEDIYESI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,PERSONEL,Tam Kontur,KAGITHANE,34,OKMEYDANI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,7,7,INDIRIMLI2,Indirimli Tip 2 Kontur,KUCUKCEKMECE,34,SEFAKOY
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,9,8,TAM,Tam Kontur,ESENYURT,34,SAADETDERE MAHALLESI
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,5,4,UCRETSIZ,Ucretsiz,BAKIRKOY,34,SIRINEVLER 1
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,Tam Kontur,AVCILAR,34,MUSTAFA KEMAL PASA
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,6,6,TAM,Tam Kontur,BAKIRKOY,34,FLORYA
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,45,42,INDIRIMLI1,Tam Kontur,BAKIRKOY,34,ZEYTINBURNU
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,PERSONEL,Tam Kontur,BAKIRKOY,34,SIRINEVLER 1
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI1,Indirimli Kontur,KUCUKCEKMECE,34,KUCUKCEKMECE
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,46,45,INDIRIMLI1,Indirimli Abonman,BAYRAMPASA,34,EDIRNEKAPI 2
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,341,341,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,34,INCIRLI
2024-10-04,20,1,OTOYOL,YESILKENT - AVCILAR METROBUS,Normal,2,2,UCRETSIZ,Ucretsiz,BAKIRKOY,400A,
2024-10-04,20,1,OTOYOL,GURPINAR– AVCILAR METROBUS,Normal,1,1,TAM,Tam Abonman,BAKIRKOY,458,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,52,48,TAM,Tam Kontur,BAKIRKOY,34,SIRINEVLER 1
2024-10-04,20,1,OTOYOL,GURPINAR –  AVCILAR METROBUS,Normal,3,3,TAM,Tam Kontur,BAKIRKOY,76G,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,PERSONEL,Tam Kontur,SISLI,34,MECIDIYEKOY
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,9,9,UCRETSIZ,Ucretsiz,BEYLIKDUZU,34,HARAMIDERE
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI2,Tam Kontur,ZEYTINBURNU,34,MERTER
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,Tam Kontur,AVCILAR,34,IBB SOSYAL TESISLER
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Tam Kontur,BAHCELIEVLER,34,YENIBOSNA
2024-10-04,20,1,OTOYOL,ALIBEYKOY METRO - EDIRNEKAPI METROBUS,Normal,1,1,UCRETSIZ,Tam Kontur,BAKIRKOY,50A,
2024-10-04,20,1,OTOYOL,ESENKENT ESENYURT - AVCILAR METROBUS,Normal,2,2,UCRETSIZ,Ucretsiz,BAKIRKOY,142A,
2024-10-04,20,1,OTOYOL,CATALCA-AVCILAR METROBUS,Normal,2,2,UCRETSIZ,Ucretsiz,BAKIRKOY,401,
2024-10-04,20,1,OTOYOL,I.U CERRAHPASA-CUMHURIYET MAH. METROBUS,Normal,6,6,UCRETSIZ,Ucretsiz,KUCUKCEKMECE,HT19,
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI2,Tam Kontur,BAKIRKOY,34,ZEYTINBURNU
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,5,5,TAM,Tam Kontur,AVCILAR,34,IBB SOSYAL TESISLER
2024-10-04,20,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,3,3,INDIRIMLI2,Indirimli Tip 2 Abonman,BAHCELIEVLER,34,BAHCELIEVLER
